filepath,ground_truth,weak_label,confidence
../data\raw-img\gallina\OIP-DsgommZ5B3A_FbnhGfqJNAHaFj.jpeg,gallina,gallina,0.9838775474750158
../data\raw-img\gallina\OIP-DSIvdNEGAP5h1H3nRShQ9QHaFj.jpeg,gallina,cavallo,0.4700883923469343
../data\raw-img\gallina\OIP-dstRicvCsHhXDym0mQWvrwHaFj.jpeg,gallina,gallina,0.9017273622589288
../data\raw-img\gallina\OIP-DSvB2BHZvssXiEXQxunO6QHaHa.jpeg,gallina,gallina,0.9228119361498284
../data\raw-img\gallina\OIP-dtgv504-r0mgoYCy5mUDDgHaFj.jpeg,gallina,gallina,0.9705754696085714
../data\raw-img\gallina\OIP-dtv578M8BhEGFn20l0-VCQHaHf.jpeg,gallina,gallina,0.8276586533703074
../data\raw-img\gallina\OIP-DTvq8DJZTpW3YJsXpv8_owHaFp.jpeg,gallina,gallina,0.9802625578188823
../data\raw-img\gallina\OIP-DvO6bpw0tKDxl1zXAfjphAHaHa.jpeg,gallina,gallina,0.8702014498410229
../data\raw-img\gallina\OIP-dVPLbJ9LDT9LxuHQ287jawHaFj.jpeg,gallina,gallina,0.8213567355747101
../data\raw-img\gallina\OIP-dxP9o7ahKjITwSu3hZYhQwHaEI.jpeg,gallina,gallina,0.8501148264005495
../data\raw-img\gallina\OIP-DXrDXwXjzqiqYliT3gN4DgHaE8.jpeg,gallina,gallina,0.8031953727695975
../data\raw-img\gallina\OIP-dXT6IBRHPMMwCpUbzPZ1-gHaHa.jpeg,gallina,gallina,0.8526431762717301
../data\raw-img\gallina\OIP-dYG8zUdjF7LuDeu-r4ZmEAHaFj.jpeg,gallina,gallina,0.8739763929182267
../data\raw-img\gallina\OIP-DYiDMR9L2cau49iBxbheuAHaFj.jpeg,gallina,gallina,0.9477042941025197
../data\raw-img\gallina\OIP-Dz4RELcVx-Ri4qg6eVtbfAHaFj.jpeg,gallina,gallina,0.9031338855135517
../data\raw-img\gallina\OIP-dzvQ546uaCtGqy0eQOJ41gHaFj.jpeg,gallina,gallina,0.8134624958810398
../data\raw-img\gallina\OIP-DZ__EYiz71WmfFKrcwYSkgHaF1.jpeg,gallina,gallina,0.8131607949991388
../data\raw-img\gallina\OIP-d_Fh7k6wmL0oBy6HmljboAHaFL.jpeg,gallina,gallina,0.8696964189901133
../data\raw-img\gallina\OIP-d_i1vb7J4g-VhTgF0pzNGAHaFF.jpeg,gallina,gallina,0.8604923516215198
../data\raw-img\gallina\OIP-e-jCQVSyd0OfayZ09eCAqgHaFj.jpeg,gallina,gallina,0.9689459407299933
../data\raw-img\gallina\OIP-e-L8tvJ7lX0IZDc9P4ajdgHaHs.jpeg,gallina,gallina,0.8085702571615055
../data\raw-img\gallina\OIP-e-OQFNPb-Qxul-h9vEWQOwEgDY.jpeg,gallina,gallina,0.8717867390696303
../data\raw-img\gallina\OIP-e0gi665nrl_ysaesTdvPwgHaHO.jpeg,gallina,gallina,0.9825810359803127
../data\raw-img\gallina\OIP-e0goEWmvlY4F5S8KLaH8jgHaHX.jpeg,gallina,gallina,0.8630498881793833
../data\raw-img\gallina\OIP-E0j0TOJpjMhdVJ0JuUsWdgAAAA.jpeg,gallina,gallina,0.9547943790209628
../data\raw-img\gallina\OIP-E0lbChGJp6ieTcGEm49yVgHaFj.jpeg,gallina,gallina,0.9743345645826489
../data\raw-img\gallina\OIP-e0OfFWsXUlqElDCiRYfnwwHaE8.jpeg,gallina,elefante,0.29984449575228184
../data\raw-img\gallina\OIP-e1Tqhk-9RUFfJk2LtIc6dAHaFj.jpeg,gallina,cavallo,0.5602760686745476
../data\raw-img\gallina\OIP-E2eukBmosgatHOYO8lCNsQHaNL.jpeg,gallina,gallina,0.8918291725346337
../data\raw-img\gallina\OIP-e2F-U75MF1FcbR3CF3bD2wHaEJ.jpeg,gallina,gallina,0.8005138281190848
../data\raw-img\gallina\OIP-e4JIrsYfPGsmVTiHVfq3RQHaFj.jpeg,gallina,gallina,0.8420195261878145
../data\raw-img\gallina\OIP-E4UdwZjOkkSf0LEUCZBlJQHaHa.jpeg,gallina,gallina,0.8547058353738461
../data\raw-img\gallina\OIP-E5isWE67OygbClBOoTA2FwHaFj.jpeg,gallina,gallina,0.9595203992013014
../data\raw-img\gallina\OIP-E6lBL9F0AUIe5zXxrnM9bwHaHa.jpeg,gallina,ragno,0.4012282724120386
../data\raw-img\gallina\OIP-e7lQMCfK2uucKpPglo5opQEsDh.jpeg,gallina,gallina,0.9355641254705674
../data\raw-img\gallina\OIP-e8IFGzsrlVtDf_QbKrRXAgHaFO.jpeg,gallina,gallina,0.9732661904862583
../data\raw-img\gallina\OIP-e8U_6k2u6PsGRISI1saipwHaFG.jpeg,gallina,gallina,0.8843090145667978
../data\raw-img\gallina\OIP-eAV0eVZxFYtMxpJX_bpKbwHaFM.jpeg,gallina,gallina,0.8744842474707132
../data\raw-img\gallina\OIP-eBefTO5TVGU3hYgeglZybQHaE8.jpeg,gallina,gallina,0.9091872520764968
../data\raw-img\gallina\OIP-EdoPoHKf4OGREg_8mMPcigHaGj.jpeg,gallina,gallina,0.8778728440934106
../data\raw-img\gallina\OIP-EdOyyCZAH3Fuf7s9CN19GwHaHI.jpeg,gallina,gallina,0.9949744269406282
../data\raw-img\gallina\OIP-eeafOzfwVnB9sIEoq4zA3QHaEK.jpeg,gallina,gallina,0.9096335127221554
../data\raw-img\gallina\OIP-EEEJM8D-jhqV4EiSn6tp1wHaFj.jpeg,gallina,gallina,0.8996907330589958
../data\raw-img\gallina\OIP-eF-ESBML9f-w4RfQ158YgQAAAA.jpeg,gallina,gallina,0.9699419344848226
../data\raw-img\gallina\OIP-EfJ3cYVVcUBS5bbtYfS8_gHaE7.jpeg,gallina,farfalla,0.34731477603657385
../data\raw-img\gallina\OIP-EFlXi0PolwRSWaCDPpfq0QHaGL.jpeg,gallina,gallina,0.9404368848495905
../data\raw-img\gallina\OIP-ef_BUjZxdFTxvYazJTO7jAHaGz.jpeg,gallina,pecora,0.5968160975773609
../data\raw-img\gallina\OIP-eGxOW9-JX-j1ScXblvriAgHaEc.jpeg,gallina,gallina,0.8642754041551136
../data\raw-img\gallina\OIP-eh6O4e9w5XhHROtHomauBwHaFj.jpeg,gallina,gallina,0.969082477811857
../data\raw-img\gallina\OIP-EigiJjp4PY_PoEnqka8o0gAAAA.jpeg,gallina,scoiattolo,0.4916794987204454
../data\raw-img\gallina\OIP-eiH72LW6vvPuZpqKQ2exfwHaFj.jpeg,gallina,gallina,0.9945954726819151
../data\raw-img\gallina\OIP-EJ2aPETjLGp-D9JV1kazQwHaLM.jpeg,gallina,gallina,0.9340309243568273
../data\raw-img\gallina\OIP-EJmJ3QtdcIKThmKl7hN6vAHaFj.jpeg,gallina,gallina,0.9231589619798196
../data\raw-img\gallina\OIP-EJoh42Cbz9odQ3pxsJglMwHaG2.jpeg,gallina,cavallo,0.3466649105956873
../data\raw-img\gallina\OIP-Ek1lskR1OcFDduDhNv41HgHaFO.jpeg,gallina,gallina,0.9813048579939095
../data\raw-img\gallina\OIP-Ek6doHbeGu7Cy92b_B8kpQHaFZ.jpeg,gallina,gallina,0.9813992127107312
../data\raw-img\gallina\OIP-EkCS74pIOEZ97QVWwBJ3vgHaE6.jpeg,gallina,gallina,0.9972076841201639
../data\raw-img\gallina\OIP-EKRd6kyX6gMhB9RtuDvzrwHaFj.jpeg,gallina,gallina,0.9462070977013493
../data\raw-img\gallina\OIP-eL6o8mEXq-n9-7GAQz8aLQHaFj.jpeg,gallina,gallina,0.8790107458448906
../data\raw-img\gallina\OIP-ellDhJUQNk2o6HL9tKDB3gHaFj.jpeg,gallina,gallina,0.99771453208537
../data\raw-img\gallina\OIP-eM-3enW8VGdzOkHXWo-lewHaFj.jpeg,gallina,gallina,0.9130906278507811
../data\raw-img\gallina\OIP-Em3I7ec1slt_5Dt829_QvwHaFj.jpeg,gallina,gallina,0.9419052999567592
../data\raw-img\gallina\OIP-EmeGjtWq06W74V4BJ9WDGwHaHa.jpeg,gallina,gallina,0.9507779674789425
../data\raw-img\gallina\OIP-enJ7wv74bVg1K-GQHnOZjgHaFj.jpeg,gallina,gatto,0.3224624515458129
../data\raw-img\gallina\OIP-eNw4dtklscrPEObwWCi4NQHaI4.jpeg,gallina,gallina,0.9604790636450127
../data\raw-img\gallina\OIP-eo95Z1FyElueX5DQfXKnkAHaD1.jpeg,gallina,gallina,0.8222862043667738
../data\raw-img\gallina\OIP-eoEFXIJ3NCt1-QxhanPe0gHaEK.jpeg,gallina,gallina,0.8550429455555365
../data\raw-img\gallina\OIP-eOEQyn7dxsX2TX1_-jSnUAHaFj.jpeg,gallina,gallina,0.9761273498764875
../data\raw-img\gallina\OIP-EOUsLiVUxSIGkgjKr2nIjgHaHa.jpeg,gallina,gallina,0.9538114665553753
../data\raw-img\gallina\OIP-eQafmp694Wu8Jizicu2PuwHaE4.jpeg,gallina,gallina,0.9815424834239562
../data\raw-img\gallina\OIP-eqaL1s_X9nFCpxR7YCQ9IAHaFj.jpeg,gallina,gallina,0.8360598143982644
../data\raw-img\gallina\OIP-EQAX8IMv-NLkfllmgaAoMQHaFj.jpeg,gallina,gallina,0.9118687885874105
../data\raw-img\gallina\OIP-eQfn452_RTuXPFTEw7vjJQHaFj.jpeg,gallina,gallina,0.9029244580144283
../data\raw-img\gallina\OIP-eQKuZxq-l2QelrG6_uckUQHaFj.jpeg,gallina,gatto,0.4271237622004008
../data\raw-img\gallina\OIP-EQx4qjz6pZpxh6lbg_aFHwHaE5.jpeg,gallina,gatto,0.5081898920775763
../data\raw-img\gallina\OIP-ERbxVr1rPBQfqfxqPR59RwHaFj.jpeg,gallina,gallina,0.9996078170653808
../data\raw-img\gallina\OIP-ERWVlFRs7Tl5LZlvCBQnrwHaH-.jpeg,gallina,gallina,0.8097126143893348
../data\raw-img\gallina\OIP-eSdlevtlho3NoJsUddTHygHaHf.jpeg,gallina,gallina,0.8530160790007916
../data\raw-img\gallina\OIP-eSgk7Dhk4ysTMe-Tit4POwHaDm.jpeg,gallina,ragno,0.49329705588434547
../data\raw-img\gallina\OIP-eSsQRz_9pTFLXG7PQpHXQgHaE8.jpeg,gallina,gallina,0.9703035604153322
../data\raw-img\gallina\OIP-EsUJ1gOlw4w0yt3b5CCarAHaF3.jpeg,gallina,gallina,0.9320809426660318
../data\raw-img\gallina\OIP-EswgLblKZynoAW3d9b37FQHaFO.jpeg,gallina,gallina,0.9662866236667705
../data\raw-img\gallina\OIP-EtQJbgrXIwPsCwRgjGkqmwHaFj.jpeg,gallina,gallina,0.948642374157703
../data\raw-img\gallina\OIP-etRnKqqWGT1SSHdSSL-GEQAAAA.jpeg,gallina,gallina,0.9909306169853019
../data\raw-img\gallina\OIP-eTv1aWFSXioPZgCY1NWdFgHaJ4.jpeg,gallina,gallina,0.9882776038617793
../data\raw-img\gallina\OIP-EuNUuGtHVMY0EAu1u2za-gHaHa.jpeg,gallina,gallina,0.8299755117035802
../data\raw-img\gallina\OIP-euONoM7dARNlfbOVfqmKIAAAAA.jpeg,gallina,gallina,0.8758979453232295
../data\raw-img\gallina\OIP-EvBOwRMRrf9zHBbbRXPhWgHaFc.jpeg,gallina,gallina,0.8829119109475935
../data\raw-img\gallina\OIP-EvCw9ZR2vXAHv_hCXt-KwAHaD0.jpeg,gallina,gallina,0.8493819673977498
../data\raw-img\gallina\OIP-EVeh8pihhqJNADqPi3k-QQHaEK.jpeg,gallina,gallina,0.9532033562904574
../data\raw-img\gallina\OIP-eVwMdvA4V19QRYiYoll7tgHaFj.jpeg,gallina,gallina,0.8105348590374439
../data\raw-img\gallina\OIP-eV__X3ree9jxXKm7wTzzwAHaFi.jpeg,gallina,gallina,0.8537963951136629
../data\raw-img\gallina\OIP-eW9VCuQJdJNQbVUS-sdXGgHaFb.jpeg,gallina,gallina,0.9282752457319602
../data\raw-img\gallina\OIP-ewHGzGUFLsQOueImGL29sgHaE8.jpeg,gallina,gallina,0.8537585354002839
../data\raw-img\gallina\OIP-eWs5LQdYargivNwzq3EObQHaG6.jpeg,gallina,gallina,0.9501385997458114
../data\raw-img\gallina\OIP-eX1vckGTEWRhoIDjr6-qygHaFj.jpeg,gallina,gallina,0.8610931750571892
../data\raw-img\gallina\OIP-eXhi9mK2FS2d3IZlec1_igHaJ4.jpeg,gallina,gallina,0.9971478967849612
../data\raw-img\gallina\OIP-eXhkj3z4RGHx7lb_xj_7IgHaHa.jpeg,gallina,ragno,0.4575136578901125
../data\raw-img\gallina\OIP-EYFc79uznk8T5Xg1xamBTgHaFj.jpeg,gallina,gallina,0.9168969413220607
../data\raw-img\gallina\OIP-eZBVBmud4LFvVyareQrBzgHaFj.jpeg,gallina,gallina,0.9992986829210728
../data\raw-img\gallina\OIP-EZjjcgtpK0UulggRtd_msgHaFj.jpeg,gallina,gallina,0.9509239040260453
../data\raw-img\gallina\OIP-eZxKg8JnNeaX2QkQosrqsQHaHa.jpeg,gallina,gallina,0.9691983524261505
../data\raw-img\gallina\OIP-f-ZUxpqY45jCT4UwSOrRrwHaJJ.jpeg,gallina,gallina,0.8164696430314922
../data\raw-img\gallina\OIP-f0Nqo98EgI_wBriheI1iNwHaFy.jpeg,gallina,gallina,0.9759866875558272
../data\raw-img\gallina\OIP-F0NV58lgkXZr_wv-XAUiqQHaE6.jpeg,gallina,gatto,0.3021251462238933
../data\raw-img\gallina\OIP-F1ltv9WBgpxPGasKEb0SgwEgDY.jpeg,gallina,gallina,0.9631541454483316
../data\raw-img\gallina\OIP-F1mlRxY8-_rZ49M7jKEKNgHaFj.jpeg,gallina,pecora,0.5786956747061498
../data\raw-img\gallina\OIP-f1VLPIk3sdGVriiG8p58PgHaFj.jpeg,gallina,gallina,0.9351959045088976
../data\raw-img\gallina\OIP-F3a1R6WFvvahoDDkY3wFRAHaKO.jpeg,gallina,farfalla,0.39696300256052036
../data\raw-img\gallina\OIP-f3bcxshippMcvlkunbwwYAHaHa.jpeg,gallina,mucca,0.29296911033436734
../data\raw-img\gallina\OIP-F3kmmj2Ki9Q5_ULLKlX3MgHaEL.jpeg,gallina,gallina,0.8415106881038091
../data\raw-img\gallina\OIP-f3qvTHt_hCzqhKyl7HD_GAHaFj.jpeg,gallina,gallina,0.910408049099719
../data\raw-img\gallina\OIP-f4agv-YdshZRN7z52a2xYAHaFj.jpeg,gallina,gallina,0.9158604605082751
../data\raw-img\gallina\OIP-F4pzSy_KwuXuPSOLVJaqoAHaIT.jpeg,gallina,gallina,0.9204088998848434
../data\raw-img\gallina\OIP-f4vsXOtjtM9v81Y2471-zwHaFj.jpeg,gallina,gallina,0.8560167444990803
../data\raw-img\gallina\OIP-f6FWPnfMoUGBaz-7PtA29AHaFj.jpeg,gallina,gallina,0.9204497001923624
../data\raw-img\gallina\OIP-f6QKLc-QRA3WFTEyMf1cXgHaFj.jpeg,gallina,gallina,0.9375499636062637
../data\raw-img\gallina\OIP-f7vmBWy0Cac1_6RXXIxKKgAAAA.jpeg,gallina,cane,0.415705964830717
../data\raw-img\gallina\OIP-f9QxPaobshccdQyRj8nv_gHaE9.jpeg,gallina,gallina,0.8894927936414869
../data\raw-img\gallina\OIP-f9VbfOauNxD514iWQ6tEqQHaFj.jpeg,gallina,gallina,0.8712668613909287
../data\raw-img\gallina\OIP-faWqm84FBauH0jyP0mi6DQHaJV.jpeg,gallina,gallina,0.9850147309509751
../data\raw-img\gallina\OIP-FbBPwSbJW6mmwK-7AlqNRAHaEK.jpeg,gallina,gallina,0.9703477989704894
../data\raw-img\gallina\OIP-FBHP5r08RDNx1V0p2O8_jAHaFj.jpeg,gallina,elefante,0.5806558947930676
../data\raw-img\gallina\OIP-fbUSU3kgT_1izZenbLWcqAHaFj.jpeg,gallina,gallina,0.9155772654266743
../data\raw-img\gallina\OIP-FD8XK-0tpvmBoFvfYnHKXwHaFj.jpeg,gallina,gallina,0.8186848599551315
../data\raw-img\gallina\OIP-FDLCYVYrQnUpmzce93jFowHaE2.jpeg,gallina,gallina,0.8508242065940395
../data\raw-img\gallina\OIP-fdmQ_EIWQmVtssDdknyA5QHaHa.jpeg,gallina,pecora,0.24274293301437175
../data\raw-img\gallina\OIP-fDtoP46gvC5IpnABlv4jqgHaFj.jpeg,gallina,gallina,0.805385555552216
../data\raw-img\gallina\OIP-fepB1ky7rFwT2m9WBQJgpQHaG4.jpeg,gallina,gallina,0.880517802340096
../data\raw-img\gallina\OIP-FF5BziBSTOfCkzZBHYGoYAHaI3.jpeg,gallina,gallina,0.8572627974025715
../data\raw-img\gallina\OIP-FfkpAnmULAuMMUAlDjOSAQHaGl.jpeg,gallina,gallina,0.8224190400356189
../data\raw-img\gallina\OIP-Ff_lekdvlNWfh86nrjr0qAAAAA.jpeg,gallina,gallina,0.8924296491961513
../data\raw-img\gallina\OIP-FG1q4jJ_R3E5uxpkUw3gAAHaE_.jpeg,gallina,farfalla,0.4381553652562603
../data\raw-img\gallina\OIP-fgEoJ04w5qjougCxQoWiSgHaFj.jpeg,gallina,gallina,0.982821698564863
../data\raw-img\gallina\OIP-FHbl_gNFsm2cUghwDRxUoQHaFj.jpeg,gallina,cavallo,0.21931259982467777
../data\raw-img\gallina\OIP-fhTE9wtU09EppG7NMjVtUgHaFj.jpeg,gallina,gallina,0.8526076183292867
../data\raw-img\gallina\OIP-Fhx6pn_0wIJYOiyw16oH1wAAAA.jpeg,gallina,gallina,0.9797751865551694
../data\raw-img\gallina\OIP-fI9NRq_m2koiZ1ZhzAuS8QHaGp.jpeg,gallina,gallina,0.8432953896613176
../data\raw-img\gallina\OIP-fiiAMloPn5N-2ImE6LZ7hwHaFj.jpeg,gallina,cane,0.46583534806528626
../data\raw-img\gallina\OIP-fILWF3453vNZKtXlihOqWQHaFN.jpeg,gallina,ragno,0.3555895859479419
../data\raw-img\gallina\OIP-fIoUlXE4ikuIiToWcEDaDQHaFj.jpeg,gallina,gallina,0.9247102597176805
../data\raw-img\gallina\OIP-fIsURfEyX8o0M9eTV58lSAHaIW.jpeg,gallina,gallina,0.9647048579599008
../data\raw-img\gallina\OIP-fIWHiwbRxMCU8PgBVmYP_gHaFj.jpeg,gallina,gallina,0.8381565710442033
../data\raw-img\gallina\OIP-Fj38EPjJaPAgOAnd4GR83AHaFO.jpeg,gallina,gallina,0.9089419632455608
../data\raw-img\gallina\OIP-fj4coMKZPU_lDRa5kn3IaQHaGh.jpeg,gallina,gallina,0.8981586266290118
../data\raw-img\gallina\OIP-fJD51ub0l38Om018yUV-HQHaG_.jpeg,gallina,gallina,0.8510928085479812
../data\raw-img\gallina\OIP-fjDjA0KOFgGGL0spAADGdAHaEw.jpeg,gallina,gallina,0.9579765746862945
../data\raw-img\gallina\OIP-Fk6Q7Wq3WB08nBbV4OAzhQHaKB.jpeg,gallina,farfalla,0.5855833035358742
../data\raw-img\gallina\OIP-FKo5bJOn7_Y3R6Df0O_nEQHaFC.jpeg,gallina,gallina,0.8799195717748827
../data\raw-img\gallina\OIP-fkRzWJHEjbA-MavxXRSuXwHaE7.jpeg,gallina,gallina,0.8459179011763236
../data\raw-img\gallina\OIP-fKwWFKIuUcgIg81_afrfPQHaFY.jpeg,gallina,gallina,0.8813210128398896
../data\raw-img\gallina\OIP-FKzAGpI91h-5__Wp6Y6xtAHaFn.jpeg,gallina,gallina,0.9227470748835563
../data\raw-img\gallina\OIP-FlK9c7dVmb2UWg9TyA-xzQHaE8.jpeg,gallina,gallina,0.8771764351881733
../data\raw-img\gallina\OIP-FlT1ICWrax5zhGErWjjfSgHaFj.jpeg,gallina,gallina,0.8509254895955505
../data\raw-img\gallina\OIP-Fm20hM2UyhiB7qy34YTYSgHaFj.jpeg,gallina,gallina,0.9828204491431705
../data\raw-img\gallina\OIP-FMckJBf-MS2vvpm0y4POFgHaFj.jpeg,gallina,gatto,0.5389539262491597
../data\raw-img\gallina\OIP-FMCP7DssP9exNL_KhVkQ_QHaFj.jpeg,gallina,gallina,0.9387139837296146
../data\raw-img\gallina\OIP-FmMqveoquNoNn4YYf0gkOQAAAA.jpeg,gallina,gallina,0.992778040787549
../data\raw-img\gallina\OIP-Fn8Ngndx8svxmEUAy5cJgAHaFj.jpeg,gallina,gallina,0.9158008501606417
../data\raw-img\gallina\OIP-fOU5j4akJgzNLQFjk__c8AHaFk.jpeg,gallina,gallina,0.9312620652746242
../data\raw-img\gallina\OIP-fp5R5lu8v_mQe4zWTrxORwHaEN.jpeg,gallina,gallina,0.9709501952082672
../data\raw-img\gallina\OIP-fPaDj2Xxkr6kaiLbe52bUAAAAA.jpeg,gallina,gallina,0.8306732694373185
../data\raw-img\gallina\OIP-fpl5pSGIGRXuMHe6vr76SQHaHr.jpeg,gallina,gallina,0.8542854208842585
../data\raw-img\gallina\OIP-Fq4QLLOsNR8UgqoEBqWAAQHaE8.jpeg,gallina,gallina,0.8854302118364845
../data\raw-img\gallina\OIP-FqR2okA510aQLO247sYwhgHaIa.jpeg,gallina,gallina,0.934499419433533
../data\raw-img\gallina\OIP-fqrJZD-bt8zrE9mryzVdGgHaHa.jpeg,gallina,gallina,0.8885342244321708
../data\raw-img\gallina\OIP-fqXXWvEWRIWZ7HdOI-vA1AHaFj.jpeg,gallina,gallina,0.9920259986868125
../data\raw-img\gallina\OIP-FqYB2X4FGYv__BDZ91qTmQHaJp.jpeg,gallina,gallina,0.800214376217033
../data\raw-img\gallina\OIP-fr4d6IwIQzGbIdoP_Qmz8gHaG2.jpeg,gallina,gallina,0.8032755048267405
../data\raw-img\gallina\OIP-FrqgxG1VGa0aOhFqZasl8AHaFh.jpeg,gallina,farfalla,0.4641669115766026
../data\raw-img\gallina\OIP-frWwpTdL11hD0AKzDRiwsgHaFj.jpeg,gallina,cavallo,0.266873190232134
../data\raw-img\gallina\OIP-fT7wuKC9nhr_wOUxTIPKIgHaGb.jpeg,gallina,gallina,0.9950952771710084
../data\raw-img\gallina\OIP-ftcVvNeH6oSXf7tbMwVFxgHaHp.jpeg,gallina,ragno,0.5510263353265521
../data\raw-img\gallina\OIP-fTFPyYDX1UtFcS2yPRBasgHaFj.jpeg,gallina,gallina,0.8945650093158556
../data\raw-img\gallina\OIP-FTpSxJU3cQ8b2TLwCcYdpwHaFj.jpeg,gallina,gallina,0.940060510811493
../data\raw-img\gallina\OIP-fuedeoLpnoRbEVuIQ6FjAgHaFj.jpeg,gallina,gallina,0.8643294577895719
../data\raw-img\gallina\OIP-FUkBNd-8FNE2jUE_DT_WIgHaJe.jpeg,gallina,gallina,0.8756202226715463
../data\raw-img\gallina\OIP-FuPYXogb28KyFcSuOtgDwAHaH7.jpeg,gallina,gallina,0.9814955640559828
../data\raw-img\gallina\OIP-fV0iSkjAzG_d4NkJ0F5wUQEgDY.jpeg,gallina,gallina,0.8491432637154108
../data\raw-img\gallina\OIP-fvmszP9ovj_Rh4mCW-mAOAHaEK.jpeg,gallina,gallina,0.9811453050684315
../data\raw-img\gallina\OIP-fVRzJJ-NhK3TgUNkb9jKewHaFf.jpeg,gallina,gallina,0.8483953248680847
../data\raw-img\gallina\OIP-FW1r2ueVDLl66KeIHsFqwgHaEK.jpeg,gallina,gallina,0.863971710535913
../data\raw-img\gallina\OIP-fxcEtFUQp3RWD-CcdDoFaAAAAA.jpeg,gallina,gallina,0.8139605067989277
../data\raw-img\gallina\OIP-FY33flUTFsva0xhQAxhZwgHaEK.jpeg,gallina,gallina,0.9391442736653334
../data\raw-img\gallina\OIP-fYCJ7KOxllNmwBvz7ax8BADXEi.jpeg,gallina,cavallo,0.37100301887988824
../data\raw-img\gallina\OIP-fYE0Ubrspa6j3LBhfGjhSQHaFj.jpeg,gallina,gallina,0.938102328849028
../data\raw-img\gallina\OIP-fYfm_pL6PoG4QABGc9FkeQHaFj.jpeg,gallina,gallina,0.8159857751181212
../data\raw-img\gallina\OIP-fyROiwnu0XQ56tuVRInFWgHaE7.jpeg,gallina,gallina,0.959127256804663
../data\raw-img\gallina\OIP-fyxt7ztRSIm-7uMABtqCZwHaFj.jpeg,gallina,gallina,0.8999802864672678
../data\raw-img\gallina\OIP-fzCy6DxV0zpji77WzFLcAAHaId.jpeg,gallina,pecora,0.5315349255791701
../data\raw-img\gallina\OIP-FzMy-ug749rg4eBkCbSaHQHaFj.jpeg,gallina,mucca,0.4120750980433254
../data\raw-img\gallina\OIP-FZyGWlIoLOSJJMviSpSU7gHaEH.jpeg,gallina,gallina,0.8147381292043988
../data\raw-img\gallina\OIP-FzZrWYGt96cToiP1we96NQHaHa.jpeg,gallina,gallina,0.8099201266068479
../data\raw-img\gallina\OIP-f_bwzSUOyIgmE8E7dMKtKQHaFj.jpeg,gallina,gallina,0.9257825330222809
../data\raw-img\gallina\OIP-G-FlrfBkQ0NSJqqKehoXKwHaCn.jpeg,gallina,gallina,0.9769992689086461
../data\raw-img\gallina\OIP-g-n9VQBSo70aPoVZSheKmQHaFj.jpeg,gallina,gallina,0.9213451263839235
../data\raw-img\gallina\OIP-g0-jdHRq_lNGTgc09RggfwHaLH.jpeg,gallina,gallina,0.9808590499219012
../data\raw-img\gallina\OIP-g2rCv_5S7-YuG4Y315rwmQHaFj.jpeg,gallina,gallina,0.8371937910748796
../data\raw-img\gallina\OIP-G3TXwpTEQbNAHJkP96Q9EgHaFj.jpeg,gallina,gallina,0.8102090521443623
../data\raw-img\gallina\OIP-G5cKqtcYStu7Bv_1KcR1cgHaFj.jpeg,gallina,gallina,0.9848713360952625
../data\raw-img\gallina\OIP-G5MJIweJ7YkJk-4Ncy4IkAHaFj.jpeg,gallina,gallina,0.850656166047183
../data\raw-img\gallina\OIP-g6lLEunBHiW5pfCx3ZfjUQHaE9.jpeg,gallina,gallina,0.986119539490149
../data\raw-img\gallina\OIP-G6WJpGlXVyOgQfwtF-tx2AHaG2.jpeg,gallina,gatto,0.3274093969186939
../data\raw-img\gallina\OIP-g7HhHfpb44ZjBn5TfLn01QHaFf.jpeg,gallina,mucca,0.29494519159050564
../data\raw-img\gallina\OIP-G7i671qDFDdO83A3hCA6WgHaKM.jpeg,gallina,gallina,0.9009817271570841
../data\raw-img\gallina\OIP-g821jZjqjdsyxSI_0L04uQAAAA.jpeg,gallina,scoiattolo,0.22108695599316042
../data\raw-img\gallina\OIP-g9BOlAZRYww5k6r-CaBgnwHaFG.jpeg,gallina,gallina,0.8668059479631511
../data\raw-img\gallina\OIP-G9FOpiwdWEUDU4PWZtof4gHaEK.jpeg,gallina,gallina,0.8420985526948537
../data\raw-img\gallina\OIP-GAJY61cjBjxhCHCGd8_UjAHaEK.jpeg,gallina,cavallo,0.341707755942998
../data\raw-img\gallina\OIP-gAzHXOB17-nynAT4Bz5s6QHaGB.jpeg,gallina,gallina,0.877806879757235
../data\raw-img\gallina\OIP-Gb8Ds8XhZT3clOS5FDBYiwHaF5.jpeg,gallina,gallina,0.9986343148801368
../data\raw-img\gallina\OIP-gbhBRAHlFNJfojxC5aEmuAHaE7.jpeg,gallina,ragno,0.5831942441303211
../data\raw-img\gallina\OIP-gBXBvRUCTi1kpmfBxy_HjwHaFj.jpeg,gallina,gallina,0.9114689620036172
../data\raw-img\gallina\OIP-gcewfYGn7CC-e5YvpKTweAHaJA.jpeg,gallina,gallina,0.9348668983931472
../data\raw-img\gallina\OIP-gcRpFimBkSUhIkdOfCQcUAHaFj.jpeg,gallina,gallina,0.8462289206476763
../data\raw-img\gallina\OIP-gCXcl1XuWHTgjyAsoul0kAHaFj.jpeg,gallina,pecora,0.5769668095730471
../data\raw-img\gallina\OIP-GDHX-etU2TnLTtT9qeG43QHaFj.jpeg,gallina,gallina,0.8205185460895084
../data\raw-img\gallina\OIP-GDuU5qUSMHn21BieuNm7ugHaFW.jpeg,gallina,gallina,0.9059253939261735
